主题,来源,标题,原文链接,之前日期,核验后日期,状态,依据,未核实原因,核验时间
building,新疆维吾尔自治区住房和城乡建设厅,关于2026年第五批《新疆维吾尔自治区新型墙体材料认定证书》的公示,https://zjt.xinjiang.gov.cn/xjzjt/c113382/202608/cf69c53a1d3c492fa2c03ef60ff99703.shtml,2026-08-03T00:00:00+08:00,2026-08-03T00:00:00+08:00,有来源依据,官方栏目日期,,2026-09-09T10:02:45.085000+08:00
building,青岛市住房和城乡建设局,大师下沉一线赋能乡村 上下联动守护古村安居——市住房城乡建设局赴即墨区田横镇开展“大师进基层 设计到一线”公益活动,http://sjw.qingdao.gov.cn/cxjsj1/cxjsj36/202607/t20260730_10689449.shtml,,,未知,,未读取到明确发布时间,2026-09-09T10:02:45.148000+08:00
building,湖南省住房和城乡建设厅,省住房城乡建设厅启动全省市政基础设施及物业服务安全管理送教下基层专项培训,https://zjt.hunan.gov.cn/zjt/gzdt/xwzx/202608/t20260803_34038342.html,2026-08-03T00:00:00+08:00,,未知,,原网页暂不可访问,2026-09-09T10:02:45.133000+08:00
building,宁夏回族自治区住房和城乡建设厅,自治区住房和城乡建设厅关于修订印发《建设工程消防验收备案告知承诺制》的通知,https://jst.nx.gov.cn/zwgk/zcwjk/gfxwj/202608/t20260803_5304697.html,2026-08-03T00:00:00+08:00,2026-08-03T14:58:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.116000+08:00
building,江苏省住房和城乡建设厅,关于印发江苏省建筑领域节能降碳经验做法清单的通知,http://jsszfhcxjst.jiangsu.gov.cn/art/2026/7/30/art_49384_11810587.html,2026-07-30T00:00:00+08:00,2026-07-30T11:20:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.164000+08:00
building,乌鲁木齐市住房和城乡建设局（官方门户）,乌鲁木齐市住房和城乡建设局 乌鲁木齐市自然资源局 关于印发《乌鲁木齐市城市更新政策工具箱》的通知,https://www.wlmq.gov.cn/wlmqs/c120908/202607/b7af996a260f4ec280d301d008a11557.shtml,2026-07-24T00:00:00+08:00,2026-07-24T14:08:21+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.196000+08:00
building,武汉市住房和城市更新局,市住房和城市更新局关于重新公布武汉市公共建筑房屋安全检查办法的通知,https://zgj.wuhan.gov.cn/xxgk/zcfgyjd_1/gfxwjsjk/202607/t20260727_2825748.shtml,2026-07-27T00:00:00+08:00,2026-07-27T11:36:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.165000+08:00
building,武汉市住房和城市更新局,市住房和城市更新局关于重新公布《武汉市公共建筑房屋安全检查办法》的政策解读,https://zgj.wuhan.gov.cn/xxgk/zcfgyjd_1/zcjd/202607/t20260727_2825752.shtml,2026-07-27T00:00:00+08:00,2026-07-27T11:38:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.183000+08:00
building,沈阳市城乡建设局,市城乡建设局关于对沈阳市建设行业执业注册人员涉嫌“挂证”行为标注“注册异常” 的通知,https://jw.shenyang.gov.cn/tzgg/202607/t20260724_5062633.html,2026-07-24T00:00:00+08:00,2026-07-24T00:00:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.216000+08:00
building,重庆市住房和城乡建设委员会,《关于进一步加强城镇房屋安全鉴定管理的通知》一图读懂,https://zfcxjw.cq.gov.cn/zwgk_166/zfxxgkmls/zcjd/ytdd/202607/t20260717_15828969.html,2026-07-17T00:00:00+08:00,2026-07-17T10:20:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.273000+08:00
building,重庆市住房和城乡建设委员会,《关于进一步加强城镇房屋安全鉴定管理的通知》政策解读,https://zfcxjw.cq.gov.cn/zwgk_166/zfxxgkmls/zcjd/wzjd/202607/t20260716_15826202.html,2026-07-16T00:00:00+08:00,2026-07-16T10:40:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.290000+08:00
building,苏州市住房和城乡建设局,闻风而动 迅速响应！全力打好全市住建领域防范应对台风攻坚战,https://zfcjj.suzhou.gov.cn/szszjj/gzdt/202607/6916dba609b84ebcaa5fd73a19f192e7.shtml,2026-07-14T00:00:00+08:00,2026-07-14T09:41:19+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.342000+08:00
building,沈阳市城乡建设局,沈阳市海绵城市建设管理条例,https://jw.shenyang.gov.cn/zwgk/fdzdgknr/zcjdd/zcfg/202607/t20260720_5059768.html,2026-07-20T00:00:00+08:00,2026-07-20T00:00:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.261000+08:00
building,沈阳市城乡建设局,沈阳市建筑市场管理条例,https://jw.shenyang.gov.cn/zwgk/fdzdgknr/zcjdd/zcfg/202607/t20260720_5059770.html,2026-07-20T00:00:00+08:00,2026-07-20T00:00:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.248000+08:00
building,江苏省住房和城乡建设厅,省住房和城乡建设厅关于2026年度江苏省二星级绿色建筑标识项目（第三批）的公告,http://jsszfhcxjst.jiangsu.gov.cn/art/2026/7/13/art_49384_11803222.html,2026-07-13T00:00:00+08:00,2026-07-13T17:16:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.346000+08:00
building,苏州市住房和城乡建设局,筑牢安全防线 守护安居家园 | 苏州住建系统既有建筑领域安全生产月活动回顾,https://zfcjj.suzhou.gov.cn/szszjj/gzdt/202607/b5dfd6de6075489fa58ca2936b8476f2.shtml,2026-07-10T00:00:00+08:00,2026-07-10T14:48:54+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.438000+08:00
building,江苏省住房和城乡建设厅,关于2026年省城乡建设发展专项资金（城市更新）拟支持城市名单的公示,http://jsszfhcxjst.jiangsu.gov.cn/art/2026/7/10/art_49384_11802170.html,2026-07-10T00:00:00+08:00,2026-07-10T18:00:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.440000+08:00
building,江苏省住房和城乡建设厅,关于开展2026年度省工程建设地方标准编制申报和复审有关事项的通知,http://jsszfhcxjst.jiangsu.gov.cn/art/2026/7/7/art_49384_11800372.html,2026-07-07T00:00:00+08:00,2026-07-07T18:17:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.482000+08:00
building,江苏省住房和城乡建设厅,关于印发推广住宅工程“透明工厂”工作的通知,http://jsszfhcxjst.jiangsu.gov.cn/art/2026/7/9/art_49384_11801487.html,2026-07-09T00:00:00+08:00,2026-07-09T14:52:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.442000+08:00
building,江苏省住房和城乡建设厅,关于2026年度江苏省二星级绿色建筑标识项目（第四批）的公示,http://jsszfhcxjst.jiangsu.gov.cn/art/2026/7/1/art_49384_11797398.html,2026-07-01T00:00:00+08:00,2026-07-01T16:27:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.526000+08:00
building,新疆维吾尔自治区住房和城乡建设厅,城市更新成色更足底色更暖,https://zjt.xinjiang.gov.cn/xjzjt/c113238/202607/c30b3fae4f17460eb4cc2a91bf37a2ae.shtml,2026-07-08T00:00:00+08:00,2026-07-08T00:00:00+08:00,有来源依据,官方栏目日期,,2026-09-09T10:02:45.473000+08:00
building,沈阳市城乡建设局,《沈阳市工程建设领域工程款支付担保实施办法》政策解读,https://jw.shenyang.gov.cn/zwgk/fdzdgknr/zcjdd/zcjd/202607/t20260717_5058495.html,2026-07-02T00:00:00+08:00,2026-07-02T00:00:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.489000+08:00
building,青岛市住房和城乡建设局,市节能与产业化中心积极开展2026年全国节能宣传周系列活动,http://sjw.qingdao.gov.cn/cxjsj1/cxjsj36/202606/t20260618_10639059.shtml,,,未知,,未读取到明确发布时间,2026-09-09T10:02:45.565000+08:00
building,广东省住房和城乡建设厅,一图读懂《广东省住宅工程“堵漏裂臭”问题防治技术指南（试行）》,http://zfcxjst.gd.gov.cn/zcjd/dmt/content/post_4934739.html,2026-06-24T00:00:00+08:00,2026-06-24T16:47:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.559000+08:00
building,福建省住房和城乡建设厅,图解：《福建省加快推动无障碍设施品质提升行动方案》政策解读,http://zjt.fujian.gov.cn/jdhy/zcjd/tj/202607/t20260720_7189849.htm,2026-06-29T00:00:00+08:00,2026-06-29T09:16:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.533000+08:00
building,乌鲁木齐市住房和城乡建设局（官方门户）,《乌鲁木齐市城市更新政策工具箱》政策解读,https://www.wlmq.gov.cn/wlmqs/c119236/202607/98aa984d734340d3a880f042346b3a79.shtml,2026-06-17T00:00:00+08:00,2026-06-17T17:03:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.604000+08:00
building,武汉市住房和城市更新局,关于《武汉市业主大会和业主委员会指导规则》的政策解读,https://zgj.wuhan.gov.cn/xxgk/zcfgyjd_1/zcjd/202606/t20260608_2774809.shtml,2026-06-08T00:00:00+08:00,2026-06-08T16:30:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.674000+08:00
building,武汉市住房和城市更新局,关于印发武汉市业主大会和业主委员会指导规则的通知,https://zgj.wuhan.gov.cn/xxgk/zcfgyjd_1/qtzdgkwj/202606/t20260604_2773386.shtml,2026-06-04T00:00:00+08:00,2026-06-04T15:54:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.705000+08:00
building,广东省住房和城乡建设厅,《关于加强房屋建筑和市政基础设施工程隐蔽工程举牌验收管理的通知》政策解读,http://zfcxjst.gd.gov.cn/zcjd/wzjd/content/post_4908661.html,2026-06-09T00:00:00+08:00,2026-06-09T10:29:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.664000+08:00
building,广东省住房和城乡建设厅,《广东省住宅工程“堵漏裂臭”问题防治技术指南（试行）》政策解读,http://zfcxjst.gd.gov.cn/zcjd/wzjd/content/post_4914828.html,2026-06-23T00:00:00+08:00,2026-06-23T15:05:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.562000+08:00
building,乌鲁木齐市住房和城乡建设局（官方门户）,《乌鲁木齐市城镇老旧小区自主更新（原拆原建）改造工作指导方案（试行）》政策解读,https://www.wlmq.gov.cn/wlmqs/c119236/202605/65492283dcdc4d02bed6993eb1d876c2.shtml,2026-04-30T00:00:00+08:00,2026-04-30T17:03:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.751000+08:00
building,宁夏回族自治区住房和城乡建设厅,关于修订《自治区住房和城乡建设厅等6部门关于进一步规范城市建筑垃圾处理方案备案和处置核准工作的通知》的通知,https://jst.nx.gov.cn/zwgk/zcwjk/gfxwj/202605/t20260522_5247080.html,2026-05-22T00:00:00+08:00,2026-05-22T11:12:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.748000+08:00
building,武汉市住房和城市更新局,《市住房和城市更新局关于进一步完善新建商品房销售全过程监管的通知》政策解读,https://zgj.wuhan.gov.cn/xxgk/zcfgyjd_1/zcjd/202608/t20260806_2830651.shtml,2026-04-30T00:00:00+08:00,2026-04-30T15:50:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.817000+08:00
building,广东省住房和城乡建设厅,关于自建房房屋安全鉴定管理的若干规定政策解读,http://zfcxjst.gd.gov.cn/zcjd/wzjd/content/post_4905853.html,2026-06-03T00:00:00+08:00,2026-06-03T08:58:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.746000+08:00
building,乌鲁木齐市住房和城乡建设局（官方门户）,《关于高质量推进乌鲁木齐城市更新的若干政策措施》政策解读,https://www.wlmq.gov.cn/wlmqs/c119236/202607/d8859476b79e4771a5b0d426518b4c06.shtml,2026-06-09T00:00:00+08:00,2026-06-09T17:05:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.605000+08:00
building,吉林省住房和城乡建设厅,关于对拟列入“省住房和城乡建设厅2026年度科学技术项目计划”名单的公示,https://jst.jl.gov.cn/zwgk/gsgg/202607/t20260710_3648577.html,2026-07-10T00:00:00+08:00,2026-07-10T14:29:32+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.439000+08:00
building,武汉市住房和城市更新局,关于武汉市物业服务企业信用等级评价管理办法的政策解读,https://zgj.wuhan.gov.cn/xxgk/zcfgyjd_1/zcjd/202605/t20260511_2762819.shtml,2026-04-20T00:00:00+08:00,2026-04-20T12:00:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.872000+08:00
building,武汉市住房和城市更新局,市住房和城市更新局关于印发武汉市物业服务企业信用等级评价管理办法的通知,https://zgj.wuhan.gov.cn/xxgk/zcfgyjd_1/gfxwjsjk/202605/t20260511_2762822.shtml,2026-04-17T00:00:00+08:00,2026-04-17T10:25:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.966000+08:00
building,云南省住房和城乡建设厅,新房购置“一件事”（政策图解）,https://zfcxjst.yn.gov.cn/zfxxgk/fdzdgknr/zcjd/202604/t20260423_3273762.html,2026-04-23T00:00:00+08:00,2026-04-23T15:09:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.828000+08:00
building,武汉市住房和城市更新局,武汉市住房和城市更新局关于印发武汉市市政基础设施工程消防设计审查验收专家库管理办法的通知,https://zgj.wuhan.gov.cn/zwdt/tzgg/202603/t20260330_2746322.shtml,2026-03-30T00:00:00+08:00,2026-03-30T08:54:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:46.018000+08:00
building,宁夏回族自治区住房和城乡建设厅,自治区住房和城乡建设厅关于进一步加强城市装修垃圾全过程管理和资源化利用的通知,https://jst.nx.gov.cn/zwgk/zcwjk/gfxwj/202604/t20260413_5216004.html,2026-04-13T00:00:00+08:00,2026-04-13T17:40:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.988000+08:00
building,武汉市住房和城市更新局,市住房和城市更新局关于印发武汉市新建住宅区、楼宇名称管理规范的通知,https://zgj.wuhan.gov.cn/xxgk/zcfgyjd_1/gfxwjsjk/202603/t20260324_2744191.shtml,2026-03-24T00:00:00+08:00,2026-03-24T14:43:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:46.047000+08:00
building,广东省住房和城乡建设厅,一图读懂《广东省城乡历史文化保护传承体系规划》,http://zfcxjst.gd.gov.cn/zcjd/dmt/content/post_4870563.html,2026-03-16T00:00:00+08:00,2026-03-16T19:37:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:46.064000+08:00
building,云南省住房和城乡建设厅,《云南省绿色建筑管理办法》政策解读,https://zfcxjst.yn.gov.cn/zfxxgk/fdzdgknr/zcjd/202604/t20260409_3273761.html,2026-04-09T00:00:00+08:00,2026-04-09T11:07:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.997000+08:00
building,云南省住房和城乡建设厅,《云南省建设工程质量检测管理实施细则》政策解读,https://zfcxjst.yn.gov.cn/zfxxgk/fdzdgknr/zcjd/202603/t20260303_3273778.html,2026-03-03T00:00:00+08:00,2026-03-03T11:57:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:46.082000+08:00
building,吉林省住房和城乡建设厅,关于对第二轮中央生态环境保护督察第十八、十九、二十、二十一、二十二、二十四项整改任务验收销号意见的公示,https://jst.jl.gov.cn/zwgk/gsgg/202603/t20260303_3592749.html,2026-03-03T00:00:00+08:00,,未知,,原网页暂不可访问,2026-09-09T10:02:46.110000+08:00
building,吉林省住房和城乡建设厅,吉林省住房和城乡建设厅关于对第二轮中央生态环境保护督察第三十六项整改任务整改情况的公示,https://jst.jl.gov.cn/zwgk/gsgg/202604/t20260429_3627696.html,2026-04-15T00:00:00+08:00,2026-04-15T09:10:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.980000+08:00
building,重庆市住房和城乡建设委员会,《关于加强城市隧道工程勘察设计管理的通知》一图读懂,https://zfcxjw.cq.gov.cn/zwgk_166/zfxxgkmls/zcjd/ytdd/202602/t20260212_15437303.html,2026-02-12T00:00:00+08:00,2026-02-12T11:03:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:46.688000+08:00
building,吉林省住房和城乡建设厅,吉林省住房和城乡建设厅关于对第二轮中央生态环境保护督察第三十八项整改任务整改情况的公示,https://jst.jl.gov.cn/zwgk/gsgg/202604/t20260422_3625846.html,2026-04-22T00:00:00+08:00,2026-04-22T14:06:03+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:45.851000+08:00
building,重庆市住房和城乡建设委员会,《关于加强高切坡、深基坑和高填方项目勘察设计管理的通知》一图读懂,https://zfcxjw.cq.gov.cn/zwgk_166/zfxxgkmls/zcjd/ytdd/202602/t20260212_15435780.html,2026-02-12T00:00:00+08:00,2026-02-12T09:29:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:46.732000+08:00
building,重庆市住房和城乡建设委员会,《关于加强高切坡、深基坑和高填方项目勘察设计管理的通知》政策解读,https://zfcxjw.cq.gov.cn/zwgk_166/zfxxgkmls/zcjd/wzjd/202602/t20260211_15425056.html,2026-02-11T00:00:00+08:00,2026-02-11T10:27:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:46.738000+08:00
building,重庆市住房和城乡建设委员会,《重庆市建设工程勘察设计企业信息报送和动态监督管理办法》政策解读,https://zfcxjw.cq.gov.cn/zwgk_166/zfxxgkmls/zcjd/wzjd/202602/t20260211_15423793.html,2026-02-11T00:00:00+08:00,2026-02-11T10:15:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:02:46.778000+08:00
